  It       Time      CPU Time            ReadIO           WriteIO  MTask  RTask    MapInRec   MapOutRec    ComInRec   ComOutRec    RedInRec   RedOutRec      Spills 
  91      24.15        262.96          48619201          36197304     64     64       26736      107984      107984       19523       19523       19523       19523 
  92      24.15        252.04          36197304          26539396     64     64       19523       76680       76680       14039       14039       14039       14039 
  93      24.17        242.18          26539396          19130195     64     64       14039       53504       53504        9924        9924        9924        9924 
  94      24.15        231.52          19130195          13540892     64     64        9924       36620       36620        6892        6892        6892        6892 
  95      23.22        222.31          13540892           9408286     64     64        6892       24542       24542        4691        4691        4691        4691 
  96      24.16        212.05           9408286           6403995     64     64        4691       16074       16074        3126        3126        3126        3126 
  97      23.16        204.46           6403995           4247478     64     64        3126       10272       10272        2034        2034        2034        2034 
  98      23.16        199.25           4247478           2742930     64     64        2034        6374        6374        1290        1290        1290        1290 
  99      23.28        194.72           2742930           1718222     64     64        1290        3838        3838         793         793         793         793 
 100      24.17        190.80           1718222           1041741     64     64         793        2218        2218         472         472         472         472 
 101      23.17        187.98           1041741            604750     64     64         472        1232        1232         269         269         269         269 
 102      23.16        186.23            604750            339642     64     64         269         650         650         148         148         148         148 
 103      23.17        185.26            339642            178650     64     64         148         324         324          76          76          76          76 
 104      23.17        184.94            178650             87214     64     64          76         144         144          36          36          36          36 
 105      23.16        184.21             87214             40672     64     64          36          60          60          16          16          16          16 
 106      23.16        184.70             40672             17013     64     64          16          20          20           6           6           6           6 
